2140.000000;0.000000;0
0.000000;0.000000;0
0.000000;0.000000;0
0.000000;0.000000;0
0.000000;0.000000;0
1646.779528;26.947834;0
1649.681945;32.395667;0
1647.567622;37.748257;0
1650.434241;43.218241;0
1649.284406;48.589598;0
1651.115494;54.052049;0
1649.930416;59.419036;0
1652.724820;64.935885;0
1650.505278;70.259010;0
1653.263370;75.797299;0
1651.008880;81.109052;0
1653.730499;86.668543;0
1651.441116;91.968695;0
1655.124368;97.608017;0
1651.801881;102.837467;0
1649.460784;108.111621;0
1653.088715;113.783567;0
1650.712688;119.048815;0
1653.305769;124.675714;0
1650.895081;129.928561;0
1648.467740;135.166967;0
1652.002110;140.900774;0
1649.539969;146.129701;0
1652.040343;151.801534;0
1649.543727;157.017493;0
1652.006609;162.708827;0
1649.475583;167.911590;0
1651.900826;173.622176;0
1655.300501;179.458213;0
1652.716729;184.652142;0
1655.083950;190.402521;0
1652.465859;195.582678;0
1654.795003;201.351676;0
1652.142664;206.517835;0
1655.425456;212.432482;0
1652.738518;217.587661;0
1655.981664;223.530154;0
1653.260157;228.674122;0
1655.473316;234.503942;0
1652.717736;239.633227;0
1655.881394;245.627376;0
1652.102641;250.595022;0
1655.226503;256.612983;0
1652.402499;261.715458;0
1654.498702;267.600533;0
1652.627478;272.850541;0
1654.684042;278.755665;0
1651.791844;283.830416;0
1648.884173;288.889227;0
1651.867661;294.986830;0
1648.925781;300.032943;0
1651.868115;306.156380;0
1648.892069;311.189564;0
1650.810997;317.149890;0
1647.801450;322.166700;0
1650.661478;328.337759;0
1648.598015;333.539481;0
1645.538707;338.529711;0
1647.358527;344.527044;0
1650.134833;350.747819;0
1647.023253;355.723773;0
1649.757393;361.968981;0
1646.611900;366.930854;0
1648.328330;372.979511;0
1650.997390;379.267212;0
1647.799646;384.213907;0
1650.425999;390.525314;0
1653.028649;396.858016;0
1649.777881;401.792164;0
1652.337469;408.148121;0
1654.873083;414.525123;0
1652.538460;419.692312;0
1654.061431;425.845960;0
1656.529392;432.266554;0
1653.172397;437.173908;0
1655.596599;443.616842;0
1657.996294;450.080314;0
1655.550320;455.238551;0
1656.941704;461.458762;0
1654.460256;466.607181;0
1656.770674;473.117251;0
1653.292214;477.981021;0
1655.558146;484.512357;0
1653.004898;489.643551;0
1655.225231;496.198987;0
1656.463380;502.483901;0
1653.854150;507.608561;0
1656.004227;514.204240;0
1652.404541;519.021419;0
1654.509432;525.637269;0
1656.588678;532.272442;0
1660.544287;539.544874;0
1655.919618;544.039722;0
1658.875452;551.031974;0
1660.855227;557.731042;0
1657.127302;562.520314;0
1660.006949;569.562928;0
1661.913392;576.302764;0
1658.131089;581.076838;0
1660.933846;588.168989;0
1662.766348;594.948798;0
1659.870042;600.047035;0
1661.654778;606.847920;0
1657.783592;611.590190;0
1660.458557;618.757933;0
1656.552973;623.483959;0
1658.242747;630.322927;0
1660.839040;637.537985;0
